price_cr,bhk,bathroom,balcony,addl_room,floor_rise,area_sqm,area_type,age,fan,light,wardrobe,ac,bed,chimney,curtains,dining table,exhaust fan,geyser,modular kitchen,microwave,fridge,sofa,stove,tv,washing machine,water purifier,society,sector,city,landmarks,landmark_embedding
0.45,2,2,1,0,mid,83.61,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,maa bhagwati residency,7,gurgaon,"['chintapurni mandir', ' state bank atm', ' state bank atm', ' pearl dental clinic', ' pearl dental clinic', ' pearl dental clinic', ' taneja hospital', ' dr. madan clinic', ' geeta nursing home gurgaon', ' chiranjiv hospital', ' dev man kathuria clinic', ' aryan hospital', ' kr dental hub', ' kr dental hub', ' swastik maternity and medical centre', ' swastik maternity and medical centre', ' satyam hospital gurgaon', ' ravi clinic and health care centre', ' ravi clinic and health care centre', ' d.r. rajnis gupta clinic', ' esic hospital gurugram', ' gurgaon eye centre', ' gurgaon eye centre', ' bindal clinic', ' shree krishna hospital gurgaon', ' m.s hospital', ' my care clinic', ' ankur clinic and maternity home', ' triveni hospital gurgaon', ' shri gobind hospital', ' navjeevan hospital and maternity centre', ' navjeevan hospital and maternity centre', ' lal superspeciality hospital', ' sparsh hospital gurgaon', ' sparsh hospital gurgaon', ' prateek nursing home and polyclinic', ' prateek nursing home and polyclinic', ' jain sant phool chand ji charitable hospital', ' sarvodya hospital', ' bhatnagar maternity and nursing home', ' tirath ram hospitals pvt ltd', ' centre for sight gurgaon new railway road', ' centre for sight gurgaon new railway road', ' centre for sight gurgaon new railway road', ' dr. ajay s. gupta clinic', ' kidney clinic', ' mangalam hospital and heart centre gurgaon', ' mangalam hospital and heart centre gurgaon', ' sethi hospital gurgaon', ' shubham hospital gurgaon', ' kharbanda maternity and nursing home', ' gupta hospital gurgaon', ' dentecare - multispeciality dental clinic', ' dentecare - multispeciality dental clinic', ' dentecare - multispeciality dental clinic', ' state bank of india', ' hdfc bank', ' kotak bank', ' indian bank', ' pizza hut', ' st. michaels sr. sec. school', ' dronacharya government college']","[-2.74456274e-02  7.94755016e-03 -5.40961660e-02  8.51264875e-03
 -5.99619634e-02 -2.12369561e-02  1.40235797e-02  1.18811009e-03
  1.07330400e-02 -3.16129141e-02  3.26609686e-02 -4.81348261e-02
  1.61724247e-03  1.04715740e-02 -7.05645792e-03 -3.23967114e-02
  3.91826630e-02 -3.83490101e-02  4.76107486e-02 -5.22695333e-02
 -3.58208828e-02  3.81040275e-02 -2.46777246e-03 -2.84216087e-02
 -2.52923239e-02 -7.89074320e-03 -2.20597652e-03 -2.52210237e-02
  6.60234550e-03 -2.35974006e-02  2.53552590e-02 -3.40717402e-03
 -2.92463414e-02 -2.23358814e-02  2.53592655e-02  4.17530537e-02
 -1.24423709e-02  3.14342789e-02  1.52527085e-02  1.97747238e-02
 -1.83810052e-02 -6.95878593e-03  1.15046892e-02 -2.76408251e-02
  3.20333019e-02  5.96615253e-03 -1.60486549e-02 -3.56104970e-03
  5.26433215e-02 -3.01649817e-03 -8.81341845e-03 -6.04605563e-02
  3.28934076e-03  4.12218273e-02 -1.24964910e-02 -2.25746185e-02
 -9.78412014e-03 -3.21303532e-02 -2.63872985e-02 -1.49012469e-02
  1.73000265e-02  4.10334319e-02 -7.02443812e-03  1.88160818e-02
  3.18914012e-04 -1.95563864e-02  2.59824824e-02  1.58893261e-02
  5.99056147e-02 -5.53196110e-02  9.63135157e-03 -4.84215207e-02
  2.62680762e-02  3.16216424e-02 -2.20883656e-02  3.22158681e-03
  2.77822353e-02  6.13540411e-03  2.74976864e-02 -1.16535844e-02
  8.98102019e-03 -2.25151833e-02  2.60212552e-02  3.86292078e-02
 -2.82744691e-02  2.36521792e-02  8.19213921e-04  8.55530426e-03
  1.19225099e-03 -3.54896858e-02  7.12939650e-02  4.70623467e-03
 -4.02998365e-02 -2.93523129e-02 -1.75763089e-02 -1.71022769e-02
 -3.90735231e-02 -2.84666941e-02 -2.57187821e-02  8.97205845e-02
 -1.12602143e-02  2.07814388e-02  2.38725673e-02  2.43068580e-02
 -2.18787584e-02 -3.33699323e-02  5.85752027e-03 -4.81766183e-03
  9.99031705e-04 -7.82727636e-03 -3.51635553e-02  2.24549826e-02
 -8.71710852e-03 -1.45133045e-02 -2.07673963e-02  4.69434299e-02
  2.68499386e-02 -1.70484837e-02  5.80070028e-03  3.34768295e-02
  6.40325435e-03  1.64060201e-02 -4.79322262e-02 -2.72208191e-02
 -2.28256863e-02 -2.17336640e-02 -2.79102772e-02  2.05875553e-34
 -1.88094319e-03 -1.69509333e-02  4.95908484e-02 -1.52775692e-02
  3.60694788e-02  1.97376851e-02 -2.72023417e-02 -1.16167916e-02
  8.15795548e-03 -1.52759142e-02 -1.28758438e-02 -4.36674431e-02
  7.62077281e-04 -5.17571643e-02 -2.52997447e-02  3.05279549e-02
 -3.60350721e-02  3.18112671e-02 -4.08994593e-02  2.37400606e-02
 -3.42668481e-02  3.00442837e-02 -5.45992563e-03  6.48696860e-03
  5.99505147e-03  1.72491595e-02  2.14024801e-02  9.23258625e-03
  5.89488000e-02  2.96673402e-02  1.08691985e-02  1.82790644e-02
 -2.46396114e-04 -2.56585926e-02 -7.22529134e-03  2.10545491e-02
 -2.02312805e-02 -3.68970223e-02 -1.83923505e-02 -2.20950786e-02
 -2.59531606e-02  1.09876553e-02  4.45191842e-03  5.11659384e-02
  9.13574081e-03  3.78867090e-02  8.53950903e-03  2.09985320e-02
  3.82826366e-02 -1.46362176e-02 -4.71749827e-02 -1.27147175e-02
 -9.08229798e-02  7.57444697e-03 -3.12386686e-03 -4.25798958e-03
  1.79632660e-03  1.26238568e-02  5.64845428e-02  2.16378979e-02
  3.13173793e-02  1.22898873e-02 -6.25140369e-02 -3.15873418e-03
 -1.30409310e-02 -7.53965005e-02  1.07143505e-03 -5.02437204e-02
  3.36537994e-02 -3.09855100e-02 -3.43852416e-02  5.46049606e-03
  3.22857089e-02  5.33479378e-02 -2.89270300e-02 -9.89775918e-03
 -3.95030540e-04  3.15927491e-02 -5.14144823e-02  1.53528126e-02
 -1.75601840e-02  3.67340930e-02  1.24719264e-02  4.91581038e-02
  6.00342602e-02  1.06788741e-03 -5.65421488e-03 -8.29756912e-03
 -5.43030910e-02 -8.37965403e-03 -6.08018413e-02  4.64101993e-02
  4.38547097e-02  2.33750772e-02 -9.19462182e-03 -1.40037570e-33
  1.77117214e-02 -2.52022352e-02 -3.43459509e-02  2.05467120e-02
  3.59148011e-02  9.87875089e-03  2.11679917e-02  2.65360307e-02
  9.09627695e-03  4.73161489e-02  1.90820433e-02 -7.45342812e-03
  4.72781919e-02  3.29459296e-03  2.28269380e-02  4.06748019e-02
  4.15020473e-02 -9.03445669e-03 -6.60292134e-02  2.05913391e-02
  1.21125625e-03  4.86818478e-02  2.15816102e-03 -2.62916740e-02
 -8.74792878e-03  4.59268019e-02 -2.22454723e-02  2.26459429e-02
 -6.98718056e-02 -1.57195721e-02 -4.87725362e-02 -4.57153507e-02
 -3.79184149e-02  6.04863130e-02 -4.07371111e-02 -3.04328259e-02
  2.08068565e-02  9.76776890e-03 -3.42993364e-02  1.21554350e-02
  4.52817492e-02 -1.21392123e-02 -2.10795067e-02  7.62544721e-02
  3.67112495e-02 -5.31801023e-03 -7.57363578e-03  6.72825263e-04
  2.94984449e-02 -2.72814184e-02 -2.57158931e-02 -2.56088898e-02
  6.09401986e-03  6.86578639e-03  3.38972881e-02  9.30183195e-03
  6.28840062e-04 -2.43401974e-02 -2.26643737e-02 -2.43654405e-03
  6.03343993e-02 -1.18819419e-02 -3.95271294e-02  6.36579841e-02
  4.86374088e-03  3.38030001e-03  5.26639000e-02  9.67396423e-03
 -7.66081549e-03 -2.61810259e-03 -5.16791781e-03 -8.03574547e-03
 -6.31401408e-03 -3.09051350e-02 -1.11747403e-02 -1.13416174e-02
  3.26743047e-03 -1.86378136e-02 -1.11824106e-02 -2.71297768e-02
  8.36985745e-03 -2.74594147e-02 -2.30286326e-02  3.20687406e-02
  2.89961342e-02  8.56518932e-03  6.40913248e-02 -2.92424764e-02
  4.61561866e-02 -1.68033317e-02 -4.43401784e-02  3.33215892e-02
 -3.27549428e-02 -3.53035294e-02  2.75507253e-02 -1.57263322e-08
 -3.32015147e-03 -2.63040252e-02 -3.09953913e-02 -1.55924670e-02
 -3.72780440e-03 -8.98134708e-02 -2.21557021e-02  5.31580560e-02
 -3.71105745e-02  8.29570964e-02 -1.49506154e-02  5.14159612e-02
 -1.53341359e-02 -1.60203711e-03 -2.90544629e-02  4.45620716e-03
 -1.44216875e-02  4.90787216e-02 -1.00473883e-02 -4.89280187e-02
 -6.08422561e-03 -3.10411793e-03  2.60438509e-02 -1.68806768e-03
 -9.72036924e-03  2.80192252e-02  1.63874887e-02  3.08571272e-02
  9.23414435e-03 -3.19361947e-02  1.33702420e-02  3.87364738e-02
  1.77714974e-02 -2.14311574e-02 -2.70109829e-02 -1.61102917e-02
  1.67900696e-02  3.82435531e-03  3.49018686e-02  9.26868245e-03
 -1.03032123e-02 -4.01673056e-02  3.56056318e-02  7.37701682e-03
 -4.16406710e-03 -3.40413232e-03  2.29278114e-02  1.29059497e-02
  1.52527373e-02 -1.79001894e-02  7.06910808e-03 -9.73569229e-03
  4.22584601e-02 -1.92251347e-03 -9.36179049e-03  1.20120374e-02
  1.60769839e-02 -3.42700332e-02 -4.50935848e-02  5.52569292e-02
  5.07404357e-02 -3.19106989e-02  9.78266634e-03  2.72495626e-03]"
0.5,2,2,1,0,low,60.39,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,apna enclave,3,gurgaon,"['chintapurni mandir', ' sheetla mata mandir', ' state bank atm', ' state bank atm', ' sneh hospital gurgaon', ' jiya clinic', ' dr. mittal clinic', ' s child care clinic""']","[-4.20867242e-02  3.14209089e-02 -2.54781153e-02  9.67718288e-03
 -5.17964363e-02  2.21337099e-03  5.18030450e-02 -1.45317819e-02
  2.38158293e-02 -2.79998854e-02  3.71933281e-02 -4.90067750e-02
  9.82342288e-04  9.30129830e-03 -1.98905021e-02 -2.35894807e-02
  6.03756718e-02 -3.97778451e-02  5.31638637e-02 -5.21448553e-02
 -2.56298240e-02  2.56597772e-02 -2.70046443e-02 -2.34791860e-02
 -2.14192271e-03  1.52196083e-03 -2.37549879e-02 -3.71310301e-02
  1.31627908e-02 -1.74943656e-02  2.02516876e-02  1.23685896e-02
 -7.98249058e-03 -1.08783823e-02  2.81743668e-02 -9.82016977e-03
  8.66794959e-04  2.61215977e-02  2.14647204e-02  2.98439898e-02
 -3.86266708e-02 -1.45772509e-02  1.95790678e-02 -2.85583660e-02
  3.55461091e-02 -6.95869513e-03  5.49542904e-03 -1.22521389e-02
  6.94503039e-02  9.20171104e-03 -9.26141441e-03 -4.24691997e-02
  1.08920904e-02  4.11351472e-02  9.78384633e-04 -1.64687093e-02
  1.17637571e-02 -2.38771588e-02 -3.17421108e-02 -4.73856414e-03
 -9.15649626e-03  2.92871818e-02 -1.58617627e-02  2.00405419e-02
  3.56022827e-02  1.17815156e-02 -1.40212988e-02  1.91274136e-02
  5.67638576e-02 -5.49165979e-02  8.99542868e-03 -4.18802239e-02
  2.21326221e-02  4.44327295e-02 -1.33099351e-02 -2.63749827e-02
  2.31794119e-02 -6.52174512e-03  5.27207032e-02  1.23337861e-02
 -2.66934484e-02 -5.63476123e-02  2.97241174e-02  2.54767854e-02
 -2.17910390e-02  3.83828729e-02 -2.02192981e-02  2.77545247e-02
  3.92723450e-04 -5.02608158e-02  5.59048206e-02  3.51109095e-02
 -3.97773832e-02 -2.67377533e-02  2.59833299e-02 -1.07926074e-02
 -3.14401388e-02 -4.52802107e-02 -3.30539569e-02  9.53314677e-02
  2.95518227e-02  4.41836976e-02  2.44503468e-02  1.61938630e-02
 -1.75270508e-03 -1.62323900e-02 -1.80804804e-02 -2.04474814e-02
  2.34151352e-03  5.55397756e-03 -1.60205662e-02  1.61692444e-02
  7.25422148e-03 -3.14633991e-03 -3.72470245e-02  3.08483280e-02
  4.29186374e-02 -1.80771817e-02 -6.40132558e-03  2.79425513e-02
  7.68762873e-03  2.43653674e-02 -5.59875630e-02 -1.72894821e-02
 -2.61985864e-02 -3.09994444e-02 -4.35877182e-02 -7.03043059e-34
 -1.33270603e-02 -2.27008443e-02  3.91638130e-02 -6.81354012e-03
  2.54441537e-02  1.61021948e-02  1.40456408e-02 -4.97973487e-02
 -4.22104634e-03 -6.28846046e-03 -4.63966094e-02 -5.30047826e-02
  4.67060599e-04 -2.14340426e-02 -1.10147707e-03  1.60426572e-02
 -4.28246967e-02  2.51652971e-02 -8.09563231e-03  9.94417444e-03
 -4.28672060e-02  2.31659710e-02 -1.18880784e-02 -2.41673365e-02
  3.17449532e-02  2.20296923e-02  2.66768523e-02  1.51079707e-02
  7.25935623e-02  3.25585119e-02  1.57193393e-02  1.60296857e-02
 -2.24155635e-02 -3.36928256e-02 -3.66804563e-03  1.77606791e-02
  5.52037172e-03 -2.87909433e-02 -8.02707300e-03 -1.79335158e-02
  5.09623811e-03  1.00788847e-02  2.31516617e-03  6.30310625e-02
 -1.55924633e-02  5.90670183e-02 -4.04848997e-03 -2.43442040e-03
  3.44923064e-02 -1.80308521e-02 -5.69817759e-02 -1.17777493e-02
 -1.08644992e-01 -2.85523962e-02 -1.31759737e-02 -2.78785471e-02
  2.48349681e-02  3.62940552e-03  2.49325503e-02  2.11799126e-02
  2.07395460e-02 -7.15841539e-03 -8.83762687e-02  1.76617261e-02
 -2.33979952e-02 -6.53434545e-02 -2.07864475e-02 -4.72409576e-02
  2.82507800e-02 -2.02267170e-02 -4.34037261e-02  1.43917389e-02
  7.82399550e-02  3.79989110e-02 -1.31405983e-02 -1.63248554e-02
 -8.99136253e-03  3.24047096e-02 -6.42602816e-02  7.20009254e-03
 -2.32132152e-02  1.36149079e-02  9.13108047e-03  3.97270098e-02
  6.88935518e-02  1.17125269e-03 -3.56306210e-02 -1.74137875e-02
 -3.69296074e-02 -1.99224483e-02 -5.24513610e-02  3.01948097e-02
  6.56029731e-02  4.56540287e-02 -2.55757086e-02 -7.19143704e-34
 -8.07545986e-03 -2.81567145e-02 -2.00200696e-02  2.60217227e-02
  2.26588007e-02 -5.44059183e-03  4.98983525e-02  5.16495965e-02
  2.84111612e-02  4.17064689e-02 -6.41555293e-04 -1.05605684e-02
  6.52928799e-02  7.31841661e-03  3.19853947e-02  3.13809887e-02
  3.41707543e-02  1.55621311e-02 -5.43232486e-02  2.96890903e-02
 -2.12685261e-02  3.86420302e-02  2.45741308e-02 -2.70936713e-02
 -1.89395621e-02  4.12599444e-02 -1.25376964e-02 -3.06433067e-05
 -5.61780334e-02 -2.02738158e-02 -3.72540876e-02 -7.41838068e-02
 -3.50156762e-02  5.33412918e-02 -4.16746810e-02 -3.69784981e-02
  4.32890728e-02 -1.21721672e-02 -1.35125583e-02  1.23000778e-02
  3.79471481e-02 -1.40359048e-02 -2.35336740e-02  8.40246528e-02
  2.88527496e-02  5.65199461e-03 -1.48183275e-02  8.49903747e-03
  5.82824042e-03 -3.54504921e-02 -5.52156530e-02 -5.01410589e-02
  1.17486874e-02  2.70053721e-03  3.43292430e-02  1.32250963e-02
  2.98097804e-02  9.59766097e-04 -1.40501689e-02  8.99530854e-03
  3.67427990e-02 -9.14196018e-03 -2.72187442e-02  6.18950985e-02
  8.90165288e-03  3.69890667e-02  2.45992020e-02  1.97965596e-02
 -1.11339809e-02 -7.52552366e-03 -5.94353862e-03 -3.57736135e-03
 -1.39520485e-02 -2.41382699e-03 -3.00428309e-02 -6.75445236e-03
 -6.31320989e-03 -1.07285855e-02 -1.98358204e-04 -2.39368938e-02
 -3.61733953e-03 -2.62716115e-02 -3.25618386e-02  1.77076310e-02
  2.74414066e-02  9.73820407e-03  6.79555982e-02 -3.25026996e-02
  2.87694149e-02 -1.02956407e-02 -3.96483801e-02  3.31286825e-02
 -3.97354476e-02 -4.46237028e-02  1.98075920e-02 -1.40502916e-08
 -1.84413120e-02 -2.25921832e-02 -2.28352714e-02 -1.72120705e-02
 -1.12722479e-02 -5.26715554e-02 -9.75334831e-03  4.86825481e-02
  1.27867060e-02  5.13964929e-02 -5.90940891e-03  4.00227718e-02
 -2.62184050e-02 -2.07191277e-02 -4.54364046e-02 -2.68908702e-02
 -3.29023413e-02  3.80578563e-02  1.06843933e-02 -3.42495739e-02
  1.13529582e-02  1.89333390e-02  4.16105315e-02 -2.45761988e-03
 -3.16350162e-02  1.65621433e-02  1.92490052e-02  7.93105736e-02
  1.82986185e-02 -4.26461957e-02 -9.35766846e-04  4.35873903e-02
  5.78301493e-03 -2.48727575e-02 -3.57886888e-02 -4.84173074e-02
  5.42797707e-03 -1.15968967e-02  5.43570630e-02  1.97056495e-02
  1.40019576e-03 -5.50124086e-02  1.71786342e-02 -7.08768796e-03
  2.52835117e-02  1.20188063e-03  2.66928487e-02  2.46304553e-04
  2.49889232e-02 -2.93105524e-02 -6.08123839e-03 -2.71995738e-02
  4.14890386e-02  6.15035882e-03  1.73560232e-02  9.60132480e-03
  9.04477946e-03 -2.71150004e-02 -2.85708047e-02  4.89823632e-02
  6.32594749e-02 -1.28026889e-03 -5.48042124e-03 -1.04155298e-02]"
0.4,2,2,3,0,high,55.28,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,tulsiani easy in homes,33,sohna,"['huda city metro', 'huda city metro', ' golf course extn road', ' rajiv chowk', ' igi airport', ' imt sohna', ' damdama lake']","[-3.04786824e-02  3.97023261e-02 -3.86037827e-02  3.68782580e-02
 -3.00343055e-02 -6.87521370e-03  6.04425296e-02  3.86503292e-03
 -2.08765436e-02 -1.12828817e-02  3.82999964e-02 -8.18666890e-02
 -3.38418223e-02  2.32051336e-03  6.71077799e-03  3.12799551e-02
  4.64420654e-02 -2.01296695e-02  3.08648087e-02 -6.97820857e-02
 -2.78118681e-02 -6.66619511e-03 -2.12928392e-02 -4.88411775e-03
 -1.54499561e-02  4.69099032e-03  1.90079622e-02  5.80959246e-02
 -1.69325620e-02 -5.46797812e-02  8.03679600e-03  2.88917925e-02
  9.00197867e-03 -5.85383875e-03  5.46214357e-03  1.36771332e-02
  2.32809018e-02 -3.17594782e-02  5.67882732e-02 -1.70912202e-02
 -9.17021465e-03 -4.90309950e-03 -1.71900925e-03  1.77147740e-03
  2.88515184e-02 -1.04862275e-02  4.96401498e-03 -1.33540090e-02
  3.34194936e-02 -2.34065913e-02  1.15589416e-02 -2.84850644e-03
 -3.23973736e-03  3.70744988e-03  2.30331551e-02 -2.02742163e-02
 -1.75399799e-02  1.93121377e-02  3.36579345e-02  3.13141346e-02
 -6.63453294e-03  1.90845598e-02 -6.81621656e-02  1.69126131e-02
  2.93210577e-02 -6.39433786e-02 -2.01101489e-02  8.61531953e-05
  1.41904020e-04 -5.16467206e-02  2.54544746e-02 -1.34107871e-02
 -2.97200829e-02 -1.41852442e-02  9.15680639e-03 -2.50966121e-02
  2.15692651e-02  6.08753832e-03  1.28379632e-02  1.75561197e-02
 -3.28244530e-02 -3.19381468e-02  3.20776999e-02  2.54797321e-02
 -1.64506249e-02 -1.50681417e-02 -1.29939523e-02  3.59084681e-02
  3.73772122e-02  2.28109607e-03  4.97581903e-03  2.49729194e-02
 -5.65779433e-02  2.71835160e-02 -7.40698073e-03  1.08075682e-02
 -2.36956310e-02 -2.14454662e-02 -5.52963354e-02  1.06929354e-01
 -1.72963962e-02  3.93543467e-02 -2.93220375e-02  2.12299032e-03
  1.63508542e-02 -7.12545216e-03  2.06534546e-02  1.45474095e-02
  1.36432266e-02  3.09533570e-02 -1.25218090e-02 -6.80475160e-02
 -4.38532606e-02 -1.45563798e-03 -1.52562140e-02  4.09735404e-02
  2.89458258e-04  4.27249074e-03 -3.51519138e-02 -4.04368341e-02
 -5.20201400e-02  1.36204073e-02 -3.05908937e-02  1.37922214e-02
 -1.17680430e-02 -3.08484267e-02 -1.08324671e-02 -5.60804937e-34
  5.39190229e-03 -4.83272038e-02  2.39833202e-02 -8.86895321e-03
  1.62862223e-02 -3.24216448e-02 -2.38059694e-03 -3.20598297e-02
 -7.80523196e-03 -1.47609245e-02 -2.76919343e-02 -5.06027676e-02
 -4.34646085e-02 -3.16760987e-02  6.04274683e-02 -1.52904289e-02
 -9.58698522e-03 -5.20750368e-03 -2.03719176e-02  2.62874216e-02
  5.86403999e-04 -7.22209876e-03  8.18434055e-04 -5.04573323e-02
  2.40733363e-02  1.27961682e-02  3.15486826e-02 -1.50682200e-02
  7.11459517e-02  4.53690290e-02 -7.45058898e-03 -4.09807684e-03
 -2.72139963e-02  4.30387037e-04 -9.33550484e-03 -2.26378930e-03
 -1.84009671e-02 -3.50073390e-02 -3.33065949e-02 -6.89568091e-03
  6.95511652e-03  5.95582742e-03 -2.58561578e-02  3.17722745e-03
 -1.73353851e-02  5.41435592e-02  2.55105104e-02  8.41342844e-03
  5.06226458e-02  7.72852777e-03 -5.58263920e-02  2.41220556e-02
 -5.71484081e-02  2.06720326e-02 -1.85024124e-02  2.31649764e-02
  2.57479046e-02  5.66402741e-04  6.60117194e-02  2.10393481e-02
 -1.06065702e-02 -8.17824248e-03 -2.85339374e-02  3.03852558e-02
  2.95505654e-02 -4.75409254e-02 -9.40707105e-04 -1.50173903e-03
  1.63054001e-02  4.21751663e-03 -1.78680122e-02 -2.58684717e-02
  3.04416604e-02  3.48667912e-02 -2.61313263e-02 -1.27696311e-02
 -4.11169864e-02  5.61099984e-02 -2.86727455e-02  2.69128140e-02
 -1.85296945e-02  2.45496370e-02 -8.02675728e-03  9.98105272e-04
  9.09364074e-02 -5.40719647e-03 -6.80283969e-03 -1.55116925e-02
 -2.59540044e-02  8.77636764e-03 -7.42092654e-02  1.79767795e-02
  6.50664344e-02 -1.75887384e-02 -2.05160361e-02 -7.82844983e-34
 -2.17912979e-02 -3.78471687e-02 -7.77381798e-03 -1.21074663e-02
 -3.65725579e-03  4.29981425e-02  4.46589626e-02  6.77127466e-02
  7.88033474e-03  8.13274980e-02 -1.86684250e-03 -1.32070547e-02
  6.71599731e-02  2.21213489e-03  2.53730807e-02  2.59183683e-02
  4.12503667e-02  3.11915670e-02 -3.56222764e-02  6.22216472e-03
 -2.21797787e-02  2.33304054e-02 -3.48702595e-02 -1.40068782e-02
 -1.70671660e-02  1.52413845e-02 -7.47732818e-03 -1.07908463e-02
 -5.60067967e-02  4.95619737e-02 -4.60321046e-02 -4.26818393e-02
 -3.02373879e-02  5.94413467e-02 -1.79831628e-02  2.93901078e-02
  5.05054630e-02  1.32105430e-03 -2.43892279e-02  3.94935198e-02
  1.69084854e-02 -2.34909467e-02 -5.29336603e-03  8.32967609e-02
  9.46597755e-03  7.52975326e-03 -5.62364534e-02  2.93987989e-02
 -4.29868586e-02  8.50736815e-03 -8.27920437e-03  9.59636271e-03
 -1.23018445e-02 -9.74211004e-03  2.41855942e-02 -1.42206550e-02
  2.08039246e-02  2.72938609e-03 -5.82457259e-02 -3.50116678e-02
  4.41634879e-02  1.10375751e-02 -2.34670751e-02  6.09599762e-02
  8.30823835e-03  1.72917754e-03  1.26989037e-02 -4.08890881e-02
 -1.20342169e-02 -1.35374842e-02 -1.28077948e-02 -1.54751092e-02
 -3.68932746e-02  2.39352882e-03 -3.14531140e-02 -2.13789605e-02
  2.36081369e-02  7.59415999e-02  1.77282039e-02  4.37524309e-03
  2.60555036e-02  6.31457474e-03 -2.49064863e-02  4.15356159e-02
  5.36557958e-02  1.77704506e-02  5.70859946e-02 -1.39860651e-02
  3.47880833e-02  1.68046895e-02  2.07895823e-02  4.83543240e-02
 -2.67465767e-02  1.87715534e-02 -3.63369919e-02 -1.40785072e-08
 -3.46759185e-02 -9.00094677e-03 -3.32407393e-02 -1.01775303e-02
 -8.33886955e-03 -2.87585091e-02  4.84205270e-03  1.77170373e-02
 -2.53371689e-02  2.03206036e-02  4.88952324e-02  1.60698202e-02
 -1.39394645e-02  4.26331237e-02 -1.49463285e-02 -1.38855204e-02
  1.07421046e-02  1.99457388e-02 -3.86567973e-03 -1.99279878e-02
 -1.50211323e-02 -1.08132939e-04  3.90266702e-02  2.22865008e-02
 -1.07938731e-02  5.54562733e-03 -3.19400653e-02  1.71539020e-02
  2.96679735e-02 -9.24004707e-03  9.18021612e-03  4.06925268e-02
 -1.59157608e-02 -1.53710516e-02 -7.88692385e-03  1.53863654e-02
  3.13369706e-02 -2.46379692e-02  1.82108674e-02  1.69583168e-02
 -1.71609391e-02 -1.77360959e-02  2.93932091e-02 -6.59234310e-03
  1.51891829e-02  4.48887870e-02  1.53549565e-02 -2.92227585e-02
 -1.38582205e-02 -3.84975299e-02 -7.12415799e-02  1.23265514e-03
  1.84084475e-02  1.08280694e-02  3.48361582e-02  1.95004046e-02
 -4.17383127e-02 -3.02481689e-02 -3.86496298e-02  2.01463755e-02
  6.68340400e-02 -1.16102397e-03 -1.76881589e-02  1.37205943e-02]"
